Time,Pleth
37:36.0,-92
37:36.0,-90
37:36.0,-85
37:36.0,-82
37:36.1,-81
37:36.1,-81
37:36.1,-78
37:36.1,-80
37:36.1,-82
37:36.1,-87
37:36.2,-94
37:36.2,-102
37:36.2,-110
37:36.3,-117
37:36.3,-122
37:36.3,-123
37:36.3,-120
37:36.3,-116
37:36.3,-114
37:36.4,-111
37:36.4,-108
37:36.4,-105
37:36.4,-102
37:36.4,-101
37:36.4,-100
37:36.5,-102
37:36.5,-103
37:36.5,-102
37:36.5,-102
37:36.6,-99
37:36.6,-95
37:36.6,-92
37:36.6,-89
37:36.6,-86
37:36.7,-84
37:36.7,-81
37:36.7,-81
37:36.7,-80
37:36.8,-82
37:36.8,-83
37:36.8,-85
37:36.8,-86
37:36.8,-85
37:36.8,-87
37:36.8,-88
37:36.9,-88
37:36.9,-93
37:36.9,-102
37:36.9,-113
37:37.0,-125
37:37.0,-137
37:37.0,-146
37:37.0,-151
37:37.0,-153
37:37.0,-152
37:37.1,-151
37:37.1,-147
37:37.1,-141
37:37.2,-136
37:37.2,-130
37:37.2,-125
37:37.2,-122
37:37.2,-119
37:37.2,-117
37:37.2,-116
37:37.3,-115
37:37.3,-114
37:37.3,-114
37:37.3,-112
37:37.4,-107
37:37.4,-105
37:37.4,-103
37:37.4,-100
37:37.4,-96
37:37.4,-93
37:37.5,-92
37:37.5,-93
37:37.5,-92
37:37.5,-92
37:37.6,-93
37:37.6,-94
37:37.6,-95
37:37.6,-98
37:37.7,-103
37:37.7,-112
37:37.7,-120
37:37.7,-128
37:37.7,-133
37:37.7,-138
37:37.8,-141
37:37.8,-144
37:37.8,-142
37:37.8,-137
37:37.9,-131
37:37.9,-125
37:37.9,-121
37:37.9,-118
37:37.9,-115
37:37.9,-114
37:37.9,-112
37:38.0,-112
37:38.0,-111
37:38.0,-110
37:38.0,-108
37:38.0,-106
37:38.1,-104
37:38.1,-101
37:38.1,-99
37:38.2,-95
37:38.2,-93
37:38.2,-91
37:38.2,-89
37:38.2,-88
37:38.2,-87
37:38.2,-87
37:38.3,-87
37:38.3,-88
37:38.3,-89
37:38.3,-90
37:38.4,-89
37:38.4,-91
37:38.4,-90
37:38.4,-90
37:38.5,-90
37:38.5,-93
37:38.5,-99
37:38.5,-107
37:38.5,-117
37:38.5,-129
37:38.5,-138
37:38.6,-147
37:38.6,-152
37:38.6,-155
37:38.7,-153
37:38.7,-151
37:38.7,-145
37:38.7,-137
37:38.7,-132
37:38.7,-127
37:38.8,-125
37:38.8,-122
37:38.8,-118
37:38.8,-115
37:38.9,-111
37:38.9,-108
37:38.9,-105
37:38.9,-102
37:38.9,-100
37:38.9,-98
37:38.9,-95
37:39.0,-93
37:39.0,-93
37:39.0,-91
37:39.0,-90
37:39.1,-89
37:39.1,-88
37:39.1,-87
37:39.1,-86
37:39.2,-85
37:39.2,-86
37:39.2,-85
37:39.2,-85
37:39.2,-87
37:39.2,-88
37:39.2,-90
37:39.3,-89
37:39.3,-90
37:39.3,-89
37:39.3,-88
37:39.4,-85
37:39.4,-86
37:39.4,-90
37:39.4,-97
37:39.4,-106
37:39.4,-114
37:39.5,-120
37:39.5,-126
37:39.5,-129
37:39.5,-127
37:39.5,-125
37:39.6,-120
37:39.6,-116
37:39.6,-112
37:39.7,-110
37:39.7,-109
37:39.7,-108
37:39.7,-106
37:39.7,-105
37:39.7,-105
37:39.8,-102
37:39.8,-103
37:39.8,-102
37:39.8,-103
37:39.9,-104
37:39.9,-106
37:39.9,-110
37:39.9,-113
37:39.9,-113
37:39.9,-113
37:39.9,-110
37:40.0,-108
37:40.0,-106
37:40.0,-103
37:40.0,-102
37:40.1,-101
37:40.1,-100
37:40.1,-100
37:40.1,-100
37:40.1,-102
37:40.1,-100
37:40.2,-99
37:40.2,-99
37:40.2,-99
37:40.2,-103
37:40.3,-112
37:40.3,-122
37:40.3,-132
37:40.3,-138
37:40.3,-142
37:40.3,-145
37:40.4,-144
37:40.4,-141
37:40.4,-138
37:40.4,-132
37:40.5,-128
37:40.5,-124
37:40.5,-122
37:40.5,-120
37:40.6,-117
37:40.6,-114
37:40.6,-110
37:40.6,-108
37:40.6,-104
37:40.6,-103
37:40.7,-104
37:40.7,-106
37:40.7,-112
37:40.7,-116
37:40.7,-118
37:40.7,-118
37:40.8,-114
37:40.8,-110
37:40.8,-107
37:40.8,-107
37:40.9,-105
37:40.9,-103
37:40.9,-103
37:40.9,-101
37:40.9,-98
37:40.9,-98
37:41.0,-98
37:41.0,-97
37:41.0,-97
37:41.0,-97
37:41.1,-98
37:41.1,-101
37:41.1,-105
37:41.1,-110
37:41.1,-113
37:41.1,-112
37:41.2,-110
37:41.2,-109
37:41.2,-106
37:41.2,-105
37:41.3,-104
37:41.3,-104
37:41.3,-102
37:41.3,-101
37:41.4,-99
37:41.4,-96
37:41.4,-93
37:41.4,-93
37:41.4,-94
37:41.4,-91
37:41.4,-88
37:41.5,-85
37:41.5,-84
37:41.5,-81
37:41.5,-79
37:41.5,-79
37:41.6,-78
37:41.6,-79
37:41.6,-79
37:41.7,-80
37:41.7,-81
37:41.7,-82
37:41.7,-84
37:41.7,-84
37:41.7,-87
37:41.7,-93
37:41.8,-106
37:41.8,-124
37:41.8,-140
37:41.8,-152
37:41.9,-161
37:41.9,-170
37:41.9,-175
37:41.9,-178
37:42.0,-177
37:42.0,-174
37:42.0,-168
37:42.0,-160
37:42.0,-153
37:42.0,-147
37:42.0,-143
37:42.1,-139
37:42.1,-136
37:42.1,-132
37:42.1,-127
37:42.1,-124
37:42.2,-118
37:42.2,-113
37:42.2,-110
37:42.2,-106
37:42.3,-103
37:42.3,-100
37:42.3,-96
37:42.3,-90
37:42.3,-86
37:42.4,-84
37:42.4,-81
37:42.4,-79
37:42.4,-78
37:42.4,-78
37:42.5,-77
37:42.5,-76
37:42.5,-77
37:42.5,-79
37:42.5,-85
37:42.5,-95
37:42.6,-106
37:42.6,-114
37:42.6,-122
37:42.6,-128
37:42.7,-131
37:42.7,-134
37:42.7,-134
37:42.7,-132
37:42.7,-126
37:42.7,-120
37:42.8,-116
37:42.8,-113
37:42.8,-113
37:42.8,-112
37:42.9,-111
37:42.9,-111
37:42.9,-111
37:42.9,-110
37:42.9,-107
37:43.0,-103
37:43.0,-100
37:43.0,-96
37:43.0,-95
37:43.0,-93
37:43.0,-91
37:43.1,-90
37:43.1,-91
37:43.1,-91
37:43.1,-90
37:43.2,-90
37:43.2,-90
37:43.2,-90
37:43.2,-91
37:43.2,-93
37:43.2,-93
37:43.3,-98
37:43.3,-107
37:43.3,-119
37:43.3,-130
37:43.4,-139
37:43.4,-144
37:43.4,-151
37:43.4,-151
37:43.4,-150
37:43.5,-148
37:43.5,-147
37:43.5,-140
37:43.5,-135
37:43.5,-131
37:43.5,-126
37:43.6,-122
37:43.6,-118
37:43.6,-117
37:43.6,-115
37:43.7,-114
37:43.7,-111
37:43.7,-108
37:43.7,-104
37:43.7,-100
37:43.8,-98
37:43.8,-97
37:43.8,-99
37:43.8,-101
37:43.8,-103
37:43.9,-106
37:43.9,-104
37:43.9,-102
37:43.9,-99
37:44.0,-95
37:44.0,-95
37:44.0,-94
37:44.0,-94
37:44.0,-96
37:44.0,-96
37:44.0,-95
37:44.1,-96
37:44.1,-97
37:44.1,-96
37:44.1,-95
37:44.1,-94
37:44.2,-91
37:44.2,-89
37:44.2,-88
37:44.2,-89
37:44.2,-93
37:44.3,-100
37:44.3,-109
37:44.3,-118
37:44.3,-123
37:44.3,-126
37:44.4,-128
37:44.4,-130
37:44.4,-129
37:44.4,-127
37:44.5,-121
37:44.5,-116
37:44.5,-112
37:44.5,-110
37:44.5,-109
37:44.6,-110
37:44.6,-110
37:44.6,-107
37:44.6,-106
37:44.6,-103
37:44.7,-101
37:44.7,-100
37:44.7,-101
37:44.7,-104
37:44.7,-109
37:44.7,-112
37:44.8,-112
37:44.8,-108
37:44.8,-104
37:44.8,-102
37:44.9,-102
37:44.9,-101
37:44.9,-101
37:44.9,-102
37:44.9,-102
37:45.0,-102
37:45.0,-102
37:45.0,-101
37:45.0,-99
37:45.0,-97
37:45.1,-95
37:45.1,-95
37:45.1,-96
37:45.1,-99
37:45.1,-100
37:45.1,-101
37:45.2,-99
37:45.2,-99
37:45.2,-99
37:45.2,-98
37:45.3,-98
37:45.3,-98
37:45.3,-97
37:45.3,-99
37:45.3,-99
37:45.3,-99
37:45.4,-100
37:45.4,-99
37:45.4,-98
37:45.4,-97
37:45.5,-95
37:45.5,-95
37:45.5,-98
37:45.5,-105
37:45.5,-116
37:45.5,-126
37:45.6,-133
37:45.6,-140
37:45.6,-146
37:45.6,-150
37:45.7,-152
37:45.7,-151
37:45.7,-147
37:45.7,-141
37:45.7,-134
37:45.7,-129
37:45.8,-125
37:45.8,-122
37:45.8,-120
37:45.8,-117
37:45.9,-114
37:45.9,-112
37:45.9,-111
37:45.9,-107
37:45.9,-107
37:45.9,-104
37:46.0,-104
37:46.0,-103
37:46.0,-103
37:46.0,-101
37:46.1,-101
37:46.1,-99
37:46.1,-98
37:46.1,-96
37:46.1,-95
37:46.1,-95
37:46.2,-95
37:46.2,-94
37:46.2,-93
37:46.2,-93
37:46.2,-91
37:46.3,-91
37:46.3,-92
37:46.3,-91
37:46.3,-91
37:46.4,-98
37:46.4,-106
37:46.4,-116
37:46.4,-127
37:46.4,-134
37:46.5,-138
37:46.5,-140
37:46.5,-138
37:46.5,-133
37:46.5,-127
37:46.5,-123
37:46.6,-121
37:46.6,-117
37:46.6,-115
37:46.6,-114
37:46.6,-112
37:46.7,-112
37:46.7,-109
37:46.7,-106
37:46.7,-101
37:46.7,-99
37:46.8,-99
37:46.8,-101
37:46.8,-103
37:46.8,-108
37:46.9,-111
37:46.9,-110
37:46.9,-108
37:46.9,-105
37:46.9,-103
37:46.9,-101
37:47.0,-100
37:47.0,-99
37:47.0,-97
37:47.0,-97
37:47.0,-95
37:47.1,-95
37:47.1,-95
37:47.1,-94
37:47.1,-93
37:47.2,-90
37:47.2,-88
37:47.2,-90
37:47.2,-93
37:47.2,-98
37:47.2,-101
37:47.3,-104
37:47.3,-105
37:47.3,-102
37:47.3,-98
37:47.3,-97
37:47.4,-96
37:47.4,-93
37:47.4,-95
37:47.4,-94
37:47.4,-95
37:47.5,-97
37:47.5,-98
37:47.5,-98
37:47.5,-95
37:47.5,-94
37:47.6,-93
37:47.6,-91
37:47.6,-88
37:47.6,-87
37:47.6,-85
37:47.7,-86
37:47.7,-86
37:47.7,-86
37:47.7,-88
37:47.8,-89
37:47.8,-90
37:47.8,-91
37:47.8,-93
37:47.8,-95
37:47.8,-96
37:47.9,-96
37:47.9,-97
37:47.9,-98
37:47.9,-98
37:47.9,-98
37:48.0,-98
37:48.0,-100
37:48.0,-108
37:48.0,-122
37:48.0,-140
37:48.1,-158
37:48.1,-171
37:48.1,-182
37:48.1,-189
37:48.2,-193
37:48.2,-194
37:48.2,-193
37:48.2,-188
37:48.2,-183
37:48.2,-173
37:48.3,-165
37:48.3,-158
37:48.3,-151
37:48.3,-146
37:48.3,-142
37:48.4,-135
37:48.4,-129
37:48.4,-123
37:48.4,-119
37:48.5,-115
37:48.5,-114
37:48.5,-112
37:48.5,-108
37:48.5,-104
37:48.5,-101
37:48.6,-98
37:48.6,-97
37:48.6,-96
37:48.6,-96
37:48.6,-95
37:48.7,-94
37:48.7,-93
37:48.7,-92
37:48.7,-93
37:48.7,-91
37:48.8,-92
37:48.8,-91
37:48.8,-90
37:48.8,-89
37:48.9,-89
37:48.9,-86
37:48.9,-86
37:48.9,-89
37:48.9,-94
37:48.9,-103
37:49.0,-110
37:49.0,-117
37:49.0,-123
37:49.0,-129
37:49.0,-132
37:49.1,-133
37:49.1,-131
37:49.1,-127
37:49.1,-120
37:49.1,-114
37:49.1,-112
37:49.2,-109
37:49.2,-112
37:49.2,-112
37:49.3,-111
37:49.3,-112
37:49.3,-108
37:49.3,-106
37:49.3,-105
37:49.3,-101
37:49.3,-100
37:49.4,-96
37:49.4,-93
37:49.4,-91
37:49.4,-90
37:49.5,-91
37:49.5,-90
37:49.5,-92
37:49.5,-91
37:49.5,-89
37:49.6,-89
37:49.6,-92
37:49.6,-97
37:49.6,-109
37:49.6,-124
37:49.6,-139
37:49.7,-152
37:49.7,-162
37:49.7,-171
37:49.7,-176
37:49.8,-178
37:49.8,-177
37:49.8,-173
37:49.8,-164
37:49.8,-158
37:49.8,-150
37:49.9,-147
37:49.9,-142
37:49.9,-138
37:49.9,-131
37:50.0,-126
37:50.0,-121
37:50.0,-118
37:50.0,-117
37:50.0,-113
37:50.0,-109
37:50.1,-105
37:50.1,-102
37:50.1,-97
37:50.1,-95
37:50.1,-96
37:50.2,-101
37:50.2,-109
37:50.2,-116
37:50.3,-123
37:50.3,-125
37:50.3,-126
37:50.3,-125
37:50.3,-120
37:50.3,-115
37:50.4,-112
37:50.4,-110
37:50.4,-108
37:50.4,-106
37:50.5,-104
37:50.5,-103
37:50.5,-100
37:50.5,-100
37:50.5,-99
37:50.5,-99
37:50.6,-97
37:50.6,-94
37:50.6,-92
37:50.6,-91
37:50.6,-90
37:50.7,-89
37:50.7,-89
37:50.7,-89
37:50.7,-90
37:50.8,-92
37:50.8,-98
37:50.8,-110
37:50.8,-123
37:50.8,-137
37:50.8,-147
37:50.9,-156
37:50.9,-160
37:50.9,-162
37:50.9,-160
37:51.0,-155
37:51.0,-149
37:51.0,-141
37:51.0,-136
37:51.0,-131
37:51.0,-127
37:51.0,-124
37:51.1,-120
37:51.1,-117
37:51.1,-112
37:51.1,-110
37:51.1,-108
37:51.2,-106
37:51.2,-107
37:51.2,-105
37:51.2,-100
37:51.2,-98
37:51.3,-96
37:51.3,-94
37:51.3,-91
37:51.3,-88
37:51.4,-86
37:51.4,-85
37:51.4,-86
37:51.4,-92
37:51.5,-101
37:51.5,-111
37:51.5,-119
37:51.5,-126
37:51.5,-131
37:51.5,-133
37:51.5,-135
37:51.6,-131
37:51.6,-123
37:51.6,-116
37:51.6,-112
37:51.6,-112
37:51.7,-110
37:51.7,-109
37:51.7,-107
37:51.7,-105
37:51.7,-105
37:51.8,-101
37:51.8,-97
37:51.8,-93
37:51.8,-90
37:51.9,-89
37:51.9,-90
37:51.9,-94
37:51.9,-98
37:52.0,-99
37:52.0,-98
37:52.0,-96
37:52.0,-94
37:52.0,-92
37:52.0,-91
37:52.0,-90
37:52.1,-92
37:52.1,-90
37:52.1,-91
37:52.1,-91
37:52.2,-92
37:52.2,-92
37:52.2,-91
37:52.2,-90
37:52.2,-88
37:52.2,-87
37:52.3,-86
37:52.3,-83
37:52.3,-82
37:52.3,-82
37:52.4,-81
37:52.4,-80
37:52.4,-80
37:52.4,-83
37:52.4,-82
37:52.4,-82
37:52.5,-84
37:52.5,-85
37:52.5,-87
37:52.5,-88
37:52.6,-95
37:52.6,-109
37:52.6,-125
37:52.6,-141
37:52.6,-155
37:52.7,-163
37:52.7,-168
37:52.7,-170
37:52.7,-170
37:52.7,-169
37:52.7,-167
37:52.8,-160
37:52.8,-155
37:52.8,-148
37:52.8,-142
37:52.9,-136
37:52.9,-131
37:52.9,-125
37:52.9,-121
37:52.9,-118
37:52.9,-115
37:53.0,-111
37:53.0,-109
37:53.0,-107
37:53.1,-107
37:53.1,-105
37:53.1,-103
37:53.1,-98
37:53.1,-95
37:53.1,-93
37:53.1,-91
37:53.2,-90
37:53.2,-89
37:53.2,-90
37:53.2,-94
37:53.2,-102
37:53.3,-112
37:53.3,-122
37:53.3,-129
37:53.4,-135
37:53.4,-137
37:53.4,-135
37:53.4,-131
37:53.4,-126
37:53.4,-122
37:53.5,-117
37:53.5,-114
37:53.5,-113
37:53.5,-110
37:53.5,-110
37:53.5,-107
37:53.6,-106
37:53.6,-104
37:53.6,-101
37:53.7,-99
37:53.7,-99
37:53.7,-101
37:53.7,-105
37:53.7,-107
37:53.7,-109
37:53.7,-107
37:53.8,-104
37:53.8,-99
37:53.8,-97
37:53.8,-95
37:53.8,-95
37:53.9,-95
37:53.9,-93
37:53.9,-92
37:53.9,-92
37:53.9,-92
37:54.0,-91
37:54.0,-88
37:54.0,-86
37:54.0,-88
37:54.1,-91
37:54.1,-93
37:54.1,-97
37:54.1,-99
37:54.1,-99
37:54.2,-98
37:54.2,-95
37:54.2,-94
37:54.2,-93
37:54.2,-93
37:54.2,-94
37:54.3,-94
37:54.3,-94
37:54.3,-95
37:54.3,-96
37:54.4,-96
37:54.4,-94
37:54.4,-91
37:54.4,-88
37:54.5,-86
37:54.5,-83
37:54.5,-81
37:54.5,-79
37:54.5,-78
37:54.5,-77
37:54.5,-76
37:54.6,-76
37:54.6,-80
37:54.6,-89
37:54.6,-106
37:54.7,-121
37:54.7,-136
37:54.7,-146
37:54.7,-158
37:54.7,-164
37:54.7,-166
37:54.8,-166
37:54.8,-162
37:54.8,-156
37:54.8,-147
37:54.9,-140
37:54.9,-134
37:54.9,-131
37:54.9,-129
37:54.9,-126
37:54.9,-123
37:55.0,-120
37:55.0,-118
37:55.0,-114
37:55.0,-110
37:55.0,-106
37:55.1,-103
37:55.1,-100
37:55.1,-98
37:55.2,-94
37:55.2,-90
37:55.2,-88
37:55.2,-84
37:55.2,-82
37:55.2,-80
37:55.3,-80
37:55.3,-83
37:55.3,-84
37:55.3,-82
37:55.3,-83
37:55.3,-82
37:55.4,-83
37:55.4,-85
37:55.4,-88
37:55.4,-98
37:55.5,-112
37:55.5,-125
37:55.5,-138
37:55.5,-147
37:55.6,-152
37:55.6,-157
37:55.6,-158
37:55.6,-159
37:55.6,-157
37:55.6,-151
37:55.7,-142
37:55.7,-134
37:55.7,-130
37:55.7,-125
37:55.7,-122
37:55.7,-119
37:55.8,-117
37:55.8,-115
37:55.8,-114
37:55.8,-110
37:55.9,-107
37:55.9,-104
37:55.9,-101
37:55.9,-99
37:55.9,-98
37:55.9,-97
37:56.0,-97
37:56.0,-95
37:56.0,-95
37:56.0,-94
37:56.1,-94
37:56.1,-94
37:56.1,-93
37:56.1,-93
37:56.2,-94
37:56.2,-94
37:56.2,-94
37:56.2,-92
37:56.2,-93
37:56.2,-94
37:56.2,-94
37:56.3,-95
37:56.3,-94
37:56.3,-93
37:56.3,-93
37:56.4,-91
37:56.4,-92
37:56.4,-93
37:56.4,-94
37:56.4,-94
37:56.4,-94
37:56.5,-96
37:56.5,-96
37:56.5,-96
37:56.5,-95
37:56.6,-93
37:56.6,-93
37:56.6,-92
37:56.6,-95
37:56.6,-102
37:56.6,-111
37:56.7,-123
37:56.7,-134
37:56.7,-142
37:56.7,-148
37:56.8,-150
37:56.8,-152
37:56.8,-149
37:56.8,-142
37:56.9,-135
37:56.9,-127
37:56.9,-122
37:56.9,-120
37:56.9,-118
37:56.9,-117
37:56.9,-116
37:57.0,-115
37:57.0,-113
37:57.0,-110
37:57.0,-106
37:57.1,-103
37:57.1,-101
37:57.1,-103
37:57.1,-109
37:57.1,-113
37:57.1,-115
37:57.2,-114
37:57.2,-112
37:57.2,-106
37:57.2,-103
37:57.3,-100
37:57.3,-98
37:57.3,-96
37:57.3,-97
37:57.3,-98
37:57.3,-97
37:57.4,-97
37:57.4,-96
37:57.4,-96
37:57.4,-96
37:57.5,-98
37:57.5,-103
37:57.5,-112
37:57.5,-121
37:57.5,-128
37:57.5,-133
37:57.6,-134
37:57.6,-131
37:57.6,-127
37:57.6,-122
37:57.7,-118
37:57.7,-118
37:57.7,-117
37:57.7,-115
37:57.7,-113
37:57.7,-111
37:57.8,-108
37:57.8,-105
37:57.8,-104
37:57.8,-103
37:57.9,-102
37:57.9,-101
37:57.9,-99
37:57.9,-99
37:57.9,-101
37:57.9,-110
37:58.0,-124
37:58.0,-137
37:58.0,-148
37:58.0,-157
37:58.1,-164
37:58.1,-168
37:58.1,-169
37:58.1,-169
37:58.1,-167
37:58.1,-159
37:58.2,-151
37:58.2,-141
37:58.2,-136
37:58.2,-133
37:58.3,-129
37:58.3,-124
37:58.3,-121
37:58.3,-119
37:58.3,-116
37:58.3,-113
37:58.4,-109
37:58.4,-105
37:58.4,-104
37:58.4,-105
37:58.5,-108
37:58.5,-110
37:58.5,-109
37:58.5,-105
37:58.5,-101
37:58.5,-96
37:58.6,-94
37:58.6,-93
37:58.6,-93
37:58.6,-93
37:58.7,-93
37:58.7,-93
37:58.7,-93
37:58.7,-93
37:58.7,-92
37:58.7,-90
37:58.8,-91
37:58.8,-91
37:58.8,-96
37:58.8,-104
37:58.9,-113
37:58.9,-121
37:58.9,-128
37:58.9,-130
37:58.9,-130
37:58.9,-125
37:59.0,-122
37:59.0,-116
37:59.0,-113
37:59.0,-112
37:59.1,-111
37:59.1,-110
37:59.1,-109
37:59.1,-109
37:59.1,-106
37:59.1,-104
37:59.2,-101
37:59.2,-98
37:59.2,-96
37:59.2,-94
37:59.3,-92
37:59.3,-90
37:59.3,-89
37:59.3,-88
37:59.3,-87
37:59.3,-85
37:59.4,-86
37:59.4,-86
37:59.4,-86
37:59.5,-88
37:59.5,-88
37:59.5,-89
37:59.5,-89
37:59.5,-89
37:59.5,-90
37:59.5,-91
37:59.6,-94
37:59.6,-102
37:59.6,-118
37:59.7,-139
37:59.7,-157
37:59.7,-171
37:59.7,-180
