Time,Pleth
24:11.6,-90
24:11.7,-88
24:11.7,-86
24:11.7,-85
24:11.7,-85
24:11.8,-84
24:11.8,-84
24:11.8,-83
24:11.8,-81
24:11.8,-81
24:11.8,-81
24:11.9,-81
24:11.9,-81
24:11.9,-80
24:11.9,-78
24:11.9,-77
24:12.0,-77
24:12.0,-76
24:12.0,-78
24:12.0,-83
24:12.0,-94
24:12.1,-105
24:12.1,-115
24:12.1,-121
24:12.1,-127
24:12.2,-132
24:12.2,-135
24:12.2,-140
24:12.2,-142
24:12.2,-143
24:12.2,-140
24:12.3,-137
24:12.3,-134
24:12.3,-131
24:12.3,-129
24:12.3,-126
24:12.4,-124
24:12.4,-122
24:12.4,-119
24:12.4,-116
24:12.4,-113
24:12.5,-112
24:12.5,-111
24:12.5,-109
24:12.5,-107
24:12.5,-105
24:12.6,-104
24:12.6,-101
24:12.6,-98
24:12.6,-95
24:12.6,-92
24:12.7,-92
24:12.7,-91
24:12.7,-90
24:12.7,-89
24:12.8,-93
24:12.8,-102
24:12.8,-114
24:12.8,-123
24:12.8,-129
24:12.9,-133
24:12.9,-137
24:12.9,-138
24:12.9,-139
24:12.9,-141
24:13.0,-142
24:13.0,-142
24:13.0,-141
24:13.0,-138
24:13.0,-134
24:13.0,-127
24:13.1,-122
24:13.1,-121
24:13.1,-119
24:13.1,-118
24:13.1,-115
24:13.2,-112
24:13.2,-109
24:13.2,-106
24:13.2,-105
24:13.3,-101
24:13.3,-97
24:13.3,-96
24:13.3,-98
24:13.3,-104
24:13.3,-113
24:13.4,-121
24:13.4,-127
24:13.4,-132
24:13.4,-134
24:13.4,-136
24:13.5,-135
24:13.5,-135
24:13.5,-133
24:13.5,-127
24:13.5,-122
24:13.6,-117
24:13.6,-111
24:13.6,-110
24:13.6,-106
24:13.6,-104
24:13.7,-103
24:13.7,-103
24:13.7,-101
24:13.7,-101
24:13.7,-99
24:13.8,-96
24:13.8,-95
24:13.8,-93
24:13.8,-92
24:13.8,-89
24:13.9,-85
24:13.9,-83
24:13.9,-83
24:13.9,-82
24:13.9,-82
24:14.0,-79
24:14.0,-79
24:14.0,-77
24:14.0,-76
24:14.1,-76
24:14.1,-75
24:14.1,-75
24:14.1,-75
24:14.1,-74
24:14.1,-74
24:14.2,-73
24:14.2,-72
24:14.2,-72
24:14.2,-73
24:14.2,-75
24:14.3,-81
24:14.3,-91
24:14.3,-103
24:14.3,-112
24:14.3,-120
24:14.4,-127
24:14.4,-134
24:14.4,-139
24:14.4,-145
24:14.4,-149
24:14.5,-151
24:14.5,-150
24:14.5,-149
24:14.5,-143
24:14.6,-138
24:14.6,-136
24:14.6,-132
24:14.6,-130
24:14.6,-128
24:14.6,-126
24:14.7,-122
24:14.7,-119
24:14.7,-116
24:14.7,-113
24:14.7,-112
24:14.8,-110
24:14.8,-108
24:14.8,-104
24:14.8,-101
24:14.9,-99
24:14.9,-97
24:14.9,-96
24:14.9,-94
24:14.9,-93
24:14.9,-95
24:15.0,-102
24:15.0,-113
24:15.0,-123
24:15.0,-129
24:15.0,-134
24:15.1,-137
24:15.1,-140
24:15.1,-142
24:15.1,-145
24:15.1,-147
24:15.2,-147
24:15.2,-144
24:15.2,-139
24:15.2,-133
24:15.2,-127
24:15.3,-123
24:15.3,-121
24:15.3,-118
24:15.3,-116
24:15.3,-114
24:15.3,-111
24:15.4,-107
24:15.4,-102
24:15.4,-98
24:15.4,-95
24:15.5,-93
24:15.5,-91
24:15.5,-88
24:15.5,-87
24:15.5,-85
24:15.5,-85
24:15.6,-84
24:15.6,-83
24:15.6,-81
24:15.6,-80
24:15.6,-78
24:15.7,-76
24:15.7,-74
24:15.7,-74
24:15.7,-73
24:15.8,-77
24:15.8,-86
24:15.8,-97
24:15.8,-109
24:15.8,-118
24:15.9,-129
24:15.9,-137
24:15.9,-145
24:15.9,-150
24:15.9,-152
24:15.9,-156
24:16.0,-157
24:16.0,-158
24:16.0,-156
24:16.0,-149
24:16.1,-143
24:16.1,-136
24:16.1,-130
24:16.1,-126
24:16.1,-123
24:16.1,-119
24:16.2,-115
24:16.2,-109
24:16.2,-105
24:16.2,-100
24:16.3,-95
24:16.3,-92
24:16.3,-91
24:16.3,-87
24:16.4,-85
24:16.4,-82
24:16.4,-80
24:16.4,-78
24:16.4,-74
24:16.4,-72
24:16.4,-71
24:16.5,-71
24:16.5,-75
24:16.5,-82
24:16.5,-94
24:16.6,-106
24:16.6,-116
24:16.6,-123
24:16.6,-132
24:16.6,-140
24:16.7,-145
24:16.7,-148
24:16.7,-148
24:16.7,-145
24:16.7,-142
24:16.7,-138
24:16.8,-133
24:16.8,-127
24:16.8,-121
24:16.8,-118
24:16.9,-114
24:16.9,-109
24:16.9,-103
24:16.9,-98
24:16.9,-97
24:16.9,-93
24:17.0,-90
24:17.0,-88
24:17.0,-85
24:17.0,-87
24:17.1,-93
24:17.1,-102
24:17.1,-110
24:17.1,-115
24:17.1,-117
24:17.1,-120
24:17.2,-121
24:17.2,-122
24:17.2,-119
24:17.2,-116
24:17.3,-110
24:17.3,-105
24:17.3,-100
24:17.3,-96
24:17.3,-93
24:17.3,-90
24:17.4,-86
24:17.4,-84
24:17.4,-81
24:17.4,-80
24:17.4,-77
24:17.5,-75
24:17.5,-73
24:17.5,-69
24:17.5,-69
24:17.6,-69
24:17.6,-68
24:17.6,-65
24:17.6,-64
24:17.6,-62
24:17.6,-60
24:17.7,-60
24:17.7,-60
24:17.7,-60
24:17.7,-59
24:17.7,-59
24:17.8,-63
24:17.8,-73
24:17.8,-91
24:17.8,-104
24:17.8,-117
24:17.9,-129
24:17.9,-139
24:17.9,-148
24:18.0,-155
24:18.0,-160
24:18.0,-163
24:18.0,-166
24:18.0,-165
24:18.0,-163
24:18.1,-158
24:18.1,-152
24:18.1,-144
24:18.1,-139
24:18.1,-135
24:18.2,-128
24:18.2,-121
24:18.2,-113
24:18.2,-108
24:18.2,-105
24:18.2,-103
24:18.3,-99
24:18.3,-95
24:18.3,-89
24:18.3,-84
24:18.3,-80
24:18.4,-77
24:18.4,-76
24:18.4,-82
24:18.4,-91
24:18.5,-102
24:18.5,-113
24:18.5,-121
24:18.5,-129
24:18.5,-137
24:18.6,-144
24:18.6,-147
24:18.6,-147
24:18.6,-144
24:18.6,-138
24:18.6,-132
24:18.7,-123
24:18.7,-118
24:18.7,-113
24:18.7,-108
24:18.8,-105
24:18.8,-101
24:18.8,-98
24:18.8,-94
24:18.9,-89
24:18.9,-85
24:18.9,-82
24:18.9,-79
24:18.9,-76
24:18.9,-73
24:18.9,-71
24:19.0,-68
24:19.0,-65
24:19.0,-64
24:19.0,-63
24:19.1,-61
24:19.1,-59
24:19.1,-59
24:19.1,-59
24:19.1,-57
24:19.1,-58
24:19.2,-62
24:19.2,-73
24:19.2,-87
24:19.2,-105
24:19.3,-121
24:19.3,-136
24:19.3,-149
24:19.3,-160
24:19.3,-168
24:19.3,-174
24:19.4,-178
24:19.4,-183
24:19.4,-184
24:19.5,-180
24:19.5,-173
24:19.5,-163
24:19.5,-153
24:19.5,-146
24:19.5,-140
24:19.5,-133
24:19.6,-127
24:19.6,-122
24:19.6,-114
24:19.6,-108
24:19.7,-100
24:19.7,-95
24:19.7,-90
24:19.7,-85
24:19.7,-83
24:19.7,-79
24:19.8,-76
24:19.8,-74
24:19.8,-70
24:19.8,-68
24:19.9,-65
24:19.9,-66
24:19.9,-72
24:19.9,-83
24:19.9,-98
24:19.9,-111
24:20.0,-123
24:20.0,-134
24:20.0,-143
24:20.1,-149
24:20.1,-156
24:20.1,-162
24:20.1,-165
24:20.1,-163
24:20.1,-159
24:20.1,-151
24:20.2,-140
24:20.2,-132
24:20.2,-127
24:20.2,-121
24:20.3,-115
24:20.3,-111
24:20.3,-105
24:20.3,-99
24:20.3,-91
24:20.3,-88
24:20.4,-84
24:20.4,-78
24:20.4,-74
24:20.4,-71
24:20.5,-69
24:20.5,-65
24:20.5,-63
24:20.5,-61
24:20.5,-59
24:20.5,-58
24:20.6,-58
24:20.6,-57
24:20.6,-57
24:20.6,-56
24:20.7,-55
24:20.7,-54
24:20.7,-54
24:20.7,-54
24:20.7,-55
24:20.7,-56
24:20.8,-56
24:20.8,-56
24:20.8,-55
24:20.8,-56
24:20.9,-57
24:20.9,-56
24:20.9,-56
24:20.9,-57
24:20.9,-57
24:20.9,-62
24:21.0,-69
24:21.0,-85
24:21.0,-102
24:21.0,-119
24:21.1,-135
24:21.1,-149
24:21.1,-160
24:21.1,-170
24:21.1,-181
24:21.1,-186
24:21.2,-188
24:21.2,-189
24:21.2,-187
24:21.3,-182
24:21.3,-175
24:21.3,-169
24:21.3,-160
24:21.3,-153
24:21.3,-146
24:21.3,-140
24:21.4,-133
24:21.4,-127
24:21.4,-123
24:21.4,-119
24:21.5,-112
24:21.5,-103
24:21.5,-98
24:21.5,-94
24:21.5,-90
24:21.5,-87
24:21.6,-85
24:21.6,-81
24:21.6,-81
24:21.6,-80
24:21.7,-78
24:21.7,-76
24:21.7,-75
24:21.7,-75
24:21.7,-79
24:21.7,-90
24:21.8,-103
24:21.8,-117
24:21.8,-131
24:21.8,-143
24:21.9,-154
24:21.9,-164
24:21.9,-170
24:21.9,-175
24:21.9,-177
24:21.9,-179
24:22.0,-176
24:22.0,-170
24:22.0,-161
24:22.0,-153
24:22.1,-142
24:22.1,-134
24:22.1,-129
24:22.1,-122
24:22.1,-118
24:22.1,-113
24:22.2,-106
24:22.2,-100
24:22.2,-95
24:22.2,-90
24:22.3,-87
24:22.3,-83
24:22.3,-80
24:22.3,-77
24:22.4,-75
24:22.4,-74
24:22.4,-73
24:22.4,-71
24:22.4,-71
24:22.4,-70
24:22.4,-75
24:22.5,-85
24:22.5,-99
24:22.5,-114
24:22.5,-127
24:22.5,-140
24:22.6,-153
24:22.6,-165
24:22.6,-172
24:22.6,-176
24:22.7,-176
24:22.7,-173
24:22.7,-167
24:22.7,-163
24:22.7,-156
24:22.8,-147
24:22.8,-137
24:22.8,-128
24:22.8,-120
24:22.8,-114
24:22.9,-108
24:22.9,-105
24:22.9,-101
24:22.9,-97
24:23.0,-92
24:23.0,-87
24:23.0,-82
24:23.0,-78
24:23.0,-74
24:23.0,-70
24:23.1,-68
24:23.1,-65
24:23.1,-65
24:23.1,-65
24:23.1,-63
24:23.2,-62
24:23.2,-61
24:23.2,-61
24:23.2,-62
24:23.2,-68
24:23.2,-81
24:23.3,-96
24:23.3,-113
24:23.3,-129
24:23.3,-143
24:23.4,-155
24:23.4,-164
24:23.4,-171
24:23.4,-176
24:23.4,-179
24:23.4,-178
24:23.5,-173
24:23.5,-167
24:23.5,-159
24:23.5,-150
24:23.6,-141
24:23.6,-134
24:23.6,-127
24:23.6,-120
24:23.6,-114
24:23.6,-108
24:23.7,-100
24:23.7,-97
24:23.7,-91
24:23.7,-88
24:23.8,-84
24:23.8,-81
24:23.8,-77
24:23.8,-75
24:23.9,-73
24:23.9,-71
24:23.9,-68
24:23.9,-65
24:23.9,-64
24:23.9,-63
24:23.9,-62
24:24.0,-60
24:24.0,-60
24:24.0,-60
24:24.0,-64
24:24.0,-73
24:24.1,-88
24:24.1,-104
24:24.1,-120
24:24.1,-137
24:24.2,-151
24:24.2,-163
24:24.2,-172
24:24.2,-179
24:24.2,-183
24:24.2,-185
24:24.3,-182
24:24.3,-177
24:24.3,-169
24:24.3,-159
24:24.4,-149
24:24.4,-140
24:24.4,-134
24:24.4,-127
24:24.4,-120
24:24.4,-114
24:24.5,-106
24:24.5,-101
24:24.5,-98
24:24.5,-94
24:24.6,-89
24:24.6,-86
24:24.6,-82
24:24.6,-81
24:24.6,-84
24:24.7,-91
24:24.7,-103
24:24.7,-117
24:24.7,-130
24:24.8,-139
24:24.8,-147
24:24.8,-152
24:24.8,-153
24:24.8,-152
24:24.8,-146
24:24.8,-139
24:24.9,-131
24:24.9,-124
24:24.9,-118
24:24.9,-113
24:25.0,-109
24:25.0,-104
24:25.0,-99
24:25.0,-95
24:25.0,-91
24:25.1,-87
24:25.1,-84
24:25.1,-80
24:25.1,-78
24:25.1,-76
24:25.2,-77
24:25.2,-85
24:25.2,-96
24:25.2,-111
24:25.2,-125
24:25.2,-138
24:25.3,-148
24:25.3,-155
24:25.3,-159
24:25.4,-161
24:25.4,-158
24:25.4,-153
24:25.4,-146
24:25.4,-137
24:25.4,-127
24:25.4,-119
24:25.5,-114
24:25.5,-108
24:25.5,-103
24:25.5,-99
24:25.6,-94
24:25.6,-91
24:25.6,-87
24:25.6,-83
24:25.6,-80
24:25.6,-76
24:25.7,-73
24:25.7,-71
24:25.7,-68
24:25.7,-65
24:25.8,-61
24:25.8,-60
24:25.8,-60
24:25.8,-60
24:25.9,-59
24:25.9,-58
24:25.9,-59
24:25.9,-58
24:25.9,-59
24:25.9,-59
24:25.9,-58
24:26.0,-57
24:26.0,-56
24:26.0,-55
24:26.1,-58
24:26.1,-68
24:26.1,-85
24:26.1,-105
24:26.1,-124
24:26.1,-141
24:26.2,-156
24:26.2,-171
24:26.2,-183
24:26.2,-192
24:26.2,-198
24:26.3,-199
24:26.3,-197
24:26.3,-192
24:26.3,-183
24:26.3,-174
24:26.3,-165
24:26.4,-155
24:26.4,-146
24:26.4,-138
24:26.4,-132
24:26.5,-123
24:26.5,-116
24:26.5,-109
24:26.5,-104
24:26.5,-98
24:26.5,-93
24:26.6,-89
24:26.6,-85
24:26.6,-80
24:26.6,-78
24:26.7,-75
24:26.7,-75
24:26.7,-79
24:26.7,-88
24:26.7,-101
24:26.7,-116
24:26.8,-126
24:26.8,-136
24:26.8,-145
24:26.8,-150
24:26.9,-153
24:26.9,-155
24:26.9,-155
24:26.9,-152
24:26.9,-143
24:26.9,-136
24:27.0,-127
24:27.0,-119
24:27.0,-112
24:27.0,-106
24:27.1,-101
24:27.1,-97
24:27.1,-93
24:27.1,-89
24:27.1,-85
24:27.1,-82
24:27.2,-79
24:27.2,-76
24:27.2,-75
24:27.2,-72
24:27.3,-70
24:27.3,-67
24:27.3,-65
24:27.3,-64
24:27.3,-64
24:27.3,-73
24:27.4,-85
24:27.4,-104
24:27.4,-121
24:27.4,-136
24:27.5,-149
24:27.5,-160
24:27.5,-168
24:27.5,-171
24:27.5,-174
24:27.5,-172
24:27.6,-170
24:27.6,-164
24:27.6,-156
24:27.6,-145
24:27.7,-136
24:27.7,-127
24:27.7,-120
24:27.7,-113
24:27.7,-106
24:27.8,-100
24:27.8,-95
24:27.8,-90
24:27.8,-87
24:27.8,-84
24:27.8,-80
24:27.9,-77
24:27.9,-75
24:27.9,-73
24:27.9,-72
24:27.9,-70
24:28.0,-69
24:28.0,-67
24:28.0,-65
24:28.0,-64
24:28.0,-63
24:28.1,-64
24:28.1,-71
24:28.1,-84
24:28.1,-101
24:28.2,-119
24:28.2,-136
24:28.2,-151
24:28.2,-164
24:28.2,-176
24:28.2,-184
24:28.3,-189
24:28.3,-190
24:28.3,-188
24:28.3,-183
24:28.3,-172
24:28.4,-161
24:28.4,-150
24:28.4,-141
24:28.4,-134
24:28.4,-126
24:28.5,-120
24:28.5,-113
24:28.5,-108
24:28.5,-103
24:28.6,-96
24:28.6,-91
24:28.6,-87
24:28.6,-83
24:28.6,-79
24:28.6,-75
24:28.7,-77
24:28.7,-84
24:28.7,-96
24:28.7,-110
24:28.8,-125
24:28.8,-138
24:28.8,-150
24:28.8,-157
