Time,Pleth
38:46.4,-97
38:46.4,-98
38:46.4,-98
38:46.4,-98
38:46.4,-98
38:46.5,-98
38:46.5,-97
38:46.5,-95
38:46.5,-95
38:46.6,-95
38:46.6,-95
38:46.6,-95
38:46.6,-94
38:46.6,-95
38:46.6,-99
38:46.7,-107
38:46.7,-115
38:46.7,-122
38:46.7,-126
38:46.7,-130
38:46.8,-131
38:46.8,-132
38:46.8,-132
38:46.8,-131
38:46.9,-131
38:46.9,-131
38:46.9,-129
38:46.9,-126
38:46.9,-125
38:46.9,-123
0:38:47,-124
0:38:47,-122
0:38:47,-121
0:38:47,-118
38:47.1,-115
38:47.1,-113
38:47.1,-113
38:47.1,-113
38:47.1,-111
38:47.1,-110
38:47.2,-111
38:47.2,-111
38:47.2,-110
38:47.2,-109
38:47.2,-109
38:47.3,-106
38:47.3,-105
38:47.3,-104
38:47.3,-104
38:47.4,-103
38:47.4,-102
38:47.4,-99
38:47.4,-99
38:47.5,-99
38:47.5,-99
38:47.5,-100
38:47.5,-101
38:47.5,-102
38:47.6,-101
38:47.6,-100
38:47.6,-99
38:47.6,-99
38:47.6,-98
38:47.7,-98
38:47.7,-97
38:47.7,-97
38:47.7,-98
38:47.7,-98
38:47.7,-98
38:47.7,-96
38:47.8,-96
38:47.8,-96
38:47.8,-97
38:47.8,-97
38:47.8,-97
38:47.9,-98
38:47.9,-100
38:47.9,-101
38:47.9,-104
38:47.9,-111
0:38:48,-115
0:38:48,-119
0:38:48,-123
38:48.1,-127
38:48.1,-130
38:48.1,-132
38:48.1,-132
38:48.1,-130
38:48.2,-127
38:48.2,-124
38:48.2,-121
38:48.2,-122
38:48.2,-123
38:48.3,-123
38:48.3,-121
38:48.3,-120
38:48.3,-119
38:48.3,-118
38:48.3,-118
38:48.4,-116
38:48.4,-112
38:48.4,-111
38:48.4,-111
38:48.4,-111
38:48.4,-109
38:48.5,-107
38:48.5,-106
38:48.5,-107
38:48.6,-107
38:48.6,-106
38:48.6,-104
38:48.6,-103
38:48.6,-104
38:48.7,-104
38:48.7,-104
38:48.7,-103
38:48.7,-102
38:48.7,-102
38:48.7,-102
38:48.7,-101
38:48.8,-100
38:48.8,-99
38:48.8,-98
38:48.8,-98
38:48.9,-96
38:48.9,-98
38:48.9,-99
38:48.9,-98
38:48.9,-100
38:48.9,-100
0:38:49,-102
0:38:49,-101
0:38:49,-100
38:49.1,-100
38:49.1,-100
38:49.1,-100
38:49.1,-102
38:49.1,-102
38:49.2,-102
38:49.2,-99
38:49.2,-98
38:49.2,-98
38:49.2,-99
38:49.2,-99
38:49.2,-100
38:49.3,-100
38:49.3,-102
38:49.3,-106
38:49.3,-112
38:49.4,-117
38:49.4,-122
38:49.4,-127
38:49.4,-133
38:49.4,-137
38:49.5,-140
38:49.5,-138
38:49.5,-137
38:49.5,-135
38:49.6,-134
38:49.6,-133
38:49.6,-133
38:49.6,-130
38:49.6,-130
38:49.6,-129
38:49.6,-127
38:49.7,-124
38:49.7,-120
38:49.7,-119
38:49.8,-118
38:49.8,-116
38:49.8,-114
38:49.8,-113
38:49.8,-114
38:49.9,-114
38:49.9,-113
38:49.9,-111
38:49.9,-113
38:49.9,-112
38:49.9,-113
38:49.9,-113
0:38:50,-112
0:38:50,-109
0:38:50,-108
0:38:50,-108
0:38:50,-108
38:50.1,-105
38:50.1,-102
38:50.1,-103
38:50.1,-104
38:50.2,-104
38:50.2,-104
38:50.2,-104
38:50.2,-102
38:50.2,-101
38:50.2,-103
38:50.3,-104
38:50.3,-105
38:50.3,-106
38:50.3,-105
38:50.3,-104
38:50.4,-102
38:50.4,-101
38:50.4,-102
38:50.4,-100
38:50.5,-99
38:50.5,-99
38:50.5,-100
38:50.5,-100
38:50.5,-100
38:50.5,-99
38:50.6,-98
38:50.6,-98
38:50.6,-97
38:50.6,-96
38:50.7,-98
38:50.7,-101
38:50.7,-108
38:50.7,-115
38:50.7,-122
38:50.7,-127
38:50.8,-131
38:50.8,-134
38:50.8,-136
38:50.9,-138
38:50.9,-142
38:50.9,-139
38:50.9,-137
38:50.9,-134
38:50.9,-129
38:50.9,-128
0:38:51,-127
0:38:51,-126
0:38:51,-124
0:38:51,-123
0:38:51,-121
38:51.1,-119
38:51.1,-118
38:51.1,-117
38:51.1,-115
38:51.2,-114
38:51.2,-114
38:51.2,-114
38:51.2,-115
38:51.3,-113
38:51.3,-110
38:51.3,-109
38:51.3,-110
38:51.3,-109
38:51.3,-109
38:51.3,-110
38:51.4,-107
38:51.4,-107
38:51.4,-107
38:51.4,-108
38:51.5,-107
38:51.5,-105
38:51.5,-103
38:51.5,-103
38:51.5,-103
38:51.5,-105
38:51.6,-105
38:51.6,-105
38:51.6,-104
38:51.6,-105
38:51.7,-104
38:51.7,-103
38:51.7,-101
38:51.7,-101
38:51.8,-101
38:51.8,-101
38:51.8,-101
38:51.8,-102
38:51.8,-101
38:51.8,-98
38:51.8,-97
38:51.9,-97
38:51.9,-98
38:51.9,-98
38:51.9,-98
0:38:52,-100
0:38:52,-107
0:38:52,-114
0:38:52,-120
38:52.1,-125
38:52.1,-128
38:52.1,-131
38:52.1,-134
38:52.1,-137
38:52.1,-140
38:52.2,-140
38:52.2,-136
38:52.2,-135
38:52.2,-130
38:52.3,-128
38:52.3,-127
38:52.3,-126
38:52.3,-127
38:52.3,-125
38:52.3,-122
38:52.3,-120
38:52.4,-118
38:52.4,-117
38:52.4,-118
38:52.5,-117
38:52.5,-114
38:52.5,-115
38:52.5,-115
38:52.5,-114
38:52.6,-112
38:52.6,-110
38:52.6,-110
38:52.6,-110
38:52.6,-110
38:52.7,-108
38:52.7,-106
38:52.7,-105
38:52.7,-105
38:52.7,-104
38:52.7,-105
38:52.7,-104
38:52.8,-105
38:52.8,-106
38:52.8,-106
38:52.8,-106
38:52.8,-104
38:52.9,-103
38:52.9,-102
38:52.9,-102
38:52.9,-104
0:38:53,-104
0:38:53,-105
0:38:53,-104
0:38:53,-102
0:38:53,-100
38:53.1,-101
38:53.1,-100
38:53.1,-98
38:53.1,-98
38:53.1,-99
38:53.1,-101
38:53.2,-103
38:53.2,-103
38:53.2,-103
38:53.2,-101
38:53.3,-101
38:53.3,-102
38:53.3,-103
38:53.3,-103
38:53.3,-101
38:53.3,-101
38:53.4,-100
38:53.4,-103
38:53.4,-110
38:53.4,-117
38:53.5,-125
38:53.5,-130
38:53.5,-134
38:53.5,-138
38:53.5,-141
38:53.5,-143
38:53.6,-147
38:53.6,-148
38:53.6,-146
38:53.6,-143
38:53.6,-140
38:53.7,-139
38:53.7,-137
38:53.7,-136
38:53.7,-136
38:53.8,-135
38:53.8,-132
38:53.8,-128
38:53.8,-127
38:53.8,-125
38:53.8,-123
38:53.9,-121
38:53.9,-118
38:53.9,-117
0:38:54,-118
0:38:54,-116
0:38:54,-114
0:38:54,-112
0:38:54,-111
0:38:54,-112
38:54.1,-113
38:54.1,-111
38:54.1,-110
38:54.1,-108
38:54.2,-107
38:54.2,-106
38:54.2,-106
38:54.2,-105
38:54.2,-103
38:54.2,-100
38:54.2,-101
38:54.3,-103
38:54.3,-103
38:54.3,-103
38:54.3,-103
38:54.4,-102
38:54.4,-100
38:54.4,-101
38:54.4,-102
38:54.4,-103
38:54.4,-102
38:54.5,-101
38:54.5,-100
38:54.5,-99
38:54.5,-98
38:54.6,-100
38:54.6,-106
38:54.6,-112
38:54.6,-121
38:54.6,-125
38:54.6,-131
38:54.7,-135
38:54.7,-139
38:54.7,-140
38:54.7,-140
38:54.8,-138
38:54.8,-135
38:54.8,-135
38:54.8,-133
38:54.8,-133
38:54.8,-131
38:54.9,-128
38:54.9,-128
38:54.9,-128
38:54.9,-127
38:54.9,-126
0:38:55,-125
0:38:55,-123
0:38:55,-123
0:38:55,-121
0:38:55,-118
38:55.1,-116
38:55.1,-115
38:55.1,-113
38:55.1,-113
38:55.1,-112
38:55.2,-110
38:55.2,-108
38:55.2,-107
38:55.2,-107
38:55.3,-109
38:55.3,-110
38:55.3,-113
38:55.3,-117
38:55.3,-122
38:55.3,-128
38:55.4,-134
38:55.4,-138
38:55.4,-140
38:55.4,-139
38:55.5,-137
38:55.5,-133
38:55.5,-130
38:55.5,-129
38:55.5,-128
38:55.5,-127
38:55.6,-126
38:55.6,-126
38:55.6,-125
38:55.6,-123
38:55.7,-121
38:55.7,-119
38:55.7,-117
38:55.7,-115
38:55.8,-115
38:55.8,-114
38:55.8,-114
38:55.8,-113
38:55.8,-113
38:55.8,-111
38:55.8,-108
38:55.9,-108
38:55.9,-108
38:55.9,-109
38:55.9,-108
0:38:56,-108
0:38:56,-107
0:38:56,-104
0:38:56,-104
0:38:56,-104
0:38:56,-105
38:56.1,-109
38:56.1,-115
38:56.1,-122
38:56.1,-126
38:56.2,-130
38:56.2,-132
38:56.2,-134
38:56.2,-137
38:56.3,-137
38:56.3,-137
38:56.3,-134
38:56.3,-133
38:56.3,-131
38:56.3,-128
38:56.3,-127
38:56.4,-127
38:56.4,-128
38:56.4,-128
38:56.5,-126
38:56.5,-122
38:56.5,-119
38:56.5,-116
38:56.5,-113
38:56.5,-113
38:56.6,-112
38:56.6,-111
38:56.6,-109
38:56.6,-105
38:56.6,-103
38:56.6,-103
38:56.7,-103
38:56.7,-104
38:56.7,-102
38:56.8,-100
38:56.8,-100
38:56.8,-100
38:56.8,-102
38:56.8,-102
38:56.8,-103
38:56.8,-105
38:56.9,-110
38:56.9,-115
38:56.9,-121
38:56.9,-128
38:56.9,-131
0:38:57,-133
0:38:57,-133
0:38:57,-132
0:38:57,-129
0:38:57,-127
38:57.1,-126
38:57.1,-127
38:57.1,-126
38:57.1,-125
38:57.2,-121
38:57.2,-120
38:57.2,-119
38:57.2,-118
38:57.2,-117
38:57.2,-115
38:57.3,-112
38:57.3,-109
38:57.3,-107
38:57.3,-108
38:57.3,-106
38:57.4,-105
38:57.4,-104
38:57.4,-100
38:57.4,-98
38:57.4,-98
38:57.5,-100
38:57.5,-105
38:57.5,-111
38:57.5,-117
38:57.6,-121
38:57.6,-124
38:57.6,-124
38:57.6,-124
38:57.6,-124
38:57.7,-123
38:57.7,-122
38:57.7,-121
38:57.7,-118
38:57.7,-116
38:57.8,-114
38:57.8,-111
38:57.8,-110
38:57.8,-110
38:57.8,-109
38:57.8,-107
38:57.9,-105
38:57.9,-103
38:57.9,-101
38:57.9,-99
38:57.9,-97
0:38:58,-95
0:38:58,-95
0:38:58,-95
0:38:58,-94
0:38:58,-93
38:58.1,-92
38:58.1,-90
38:58.1,-91
38:58.1,-90
38:58.1,-90
38:58.2,-90
38:58.2,-91
38:58.2,-89
38:58.2,-88
38:58.3,-89
38:58.3,-90
38:58.3,-90
38:58.3,-91
38:58.3,-90
38:58.3,-90
38:58.4,-90
38:58.4,-90
38:58.4,-91
38:58.4,-94
38:58.4,-100
38:58.5,-105
38:58.5,-112
38:58.5,-119
38:58.5,-127
38:58.5,-132
38:58.6,-133
38:58.6,-134
38:58.6,-132
38:58.6,-130
38:58.6,-127
38:58.7,-124
38:58.7,-124
38:58.7,-123
38:58.7,-121
38:58.7,-118
38:58.8,-116
38:58.8,-115
38:58.8,-115
38:58.8,-115
38:58.8,-112
38:58.8,-110
38:58.9,-109
38:58.9,-109
38:58.9,-109
38:58.9,-107
0:38:59,-105
0:38:59,-103
0:38:59,-102
0:38:59,-101
0:38:59,-100
38:59.1,-100
38:59.1,-99
38:59.1,-98
38:59.1,-95
38:59.1,-95
38:59.1,-92
38:59.2,-92
38:59.2,-92
38:59.2,-92
38:59.2,-91
38:59.3,-91
38:59.3,-93
38:59.3,-91
38:59.3,-91
38:59.3,-91
38:59.3,-89
38:59.4,-89
38:59.4,-90
38:59.4,-91
38:59.4,-89
38:59.5,-91
38:59.5,-91
38:59.5,-91
38:59.5,-92
38:59.6,-93
38:59.6,-93
38:59.6,-94
38:59.6,-94
38:59.6,-92
38:59.6,-92
38:59.7,-91
38:59.7,-91
38:59.7,-92
38:59.7,-94
38:59.7,-99
38:59.8,-107
38:59.8,-115
38:59.8,-123
38:59.8,-128
38:59.9,-133
38:59.9,-137
38:59.9,-137
38:59.9,-138
38:59.9,-137
38:59.9,-136
0:39:00,-135
0:39:00,-134
0:39:00,-132
0:39:00,-128
0:39:00,-127
39:00.1,-126
39:00.1,-127
39:00.1,-126
39:00.1,-124
39:00.1,-124
39:00.1,-120
39:00.2,-118
39:00.2,-115
39:00.2,-112
39:00.2,-110
39:00.3,-109
39:00.3,-108
39:00.3,-109
39:00.3,-110
39:00.3,-109
39:00.3,-107
39:00.4,-104
39:00.4,-102
39:00.4,-102
39:00.4,-103
39:00.5,-103
39:00.5,-103
39:00.6,-105
39:00.6,-109
39:00.6,-113
39:00.6,-118
39:00.6,-125
39:00.6,-131
39:00.6,-134
39:00.6,-138
39:00.7,-139
39:00.7,-137
39:00.7,-133
39:00.7,-131
39:00.8,-130
39:00.8,-131
39:00.8,-128
39:00.8,-127
39:00.8,-123
39:00.8,-121
39:00.8,-122
39:00.9,-121
39:00.9,-119
39:00.9,-117
39:00.9,-115
0:39:01,-111
0:39:01,-109
0:39:01,-106
0:39:01,-105
0:39:01,-106
0:39:01,-106
39:01.1,-107
39:01.1,-104
39:01.1,-103
39:01.1,-104
39:01.1,-103
39:01.2,-103
39:01.2,-102
39:01.2,-102
39:01.2,-102
39:01.3,-104
39:01.3,-109
39:01.3,-114
39:01.3,-120
39:01.3,-124
39:01.3,-129
39:01.4,-134
39:01.4,-134
39:01.4,-131
39:01.4,-128
39:01.4,-126
39:01.5,-126
39:01.5,-124
39:01.5,-123
39:01.5,-123
39:01.6,-121
39:01.6,-117
39:01.6,-115
39:01.6,-115
39:01.6,-112
39:01.7,-112
39:01.7,-111
39:01.7,-109
39:01.7,-107
39:01.7,-104
39:01.8,-104
39:01.8,-103
39:01.8,-103
39:01.8,-101
39:01.8,-101
39:01.9,-99
39:01.9,-97
39:01.9,-100
39:01.9,-105
39:01.9,-111
39:01.9,-117
0:39:02,-121
0:39:02,-125
0:39:02,-125
0:39:02,-123
39:02.1,-121
39:02.1,-120
39:02.1,-119
39:02.1,-119
39:02.1,-117
39:02.1,-115
39:02.2,-114
39:02.2,-111
39:02.2,-109
39:02.2,-108
39:02.2,-107
39:02.3,-106
39:02.3,-105
39:02.3,-103
39:02.3,-101
39:02.3,-97
39:02.4,-96
39:02.4,-96
39:02.4,-95
39:02.4,-95
39:02.5,-96
39:02.5,-98
39:02.5,-98
39:02.5,-101
39:02.6,-106
39:02.6,-112
39:02.6,-116
39:02.6,-118
39:02.6,-122
39:02.6,-127
39:02.7,-128
39:02.7,-127
39:02.7,-125
39:02.7,-123
39:02.7,-120
39:02.7,-117
39:02.8,-116
39:02.8,-116
39:02.8,-116
39:02.8,-114
39:02.9,-112
39:02.9,-110
39:02.9,-106
39:02.9,-105
0:39:03,-107
0:39:03,-106
0:39:03,-104
0:39:03,-101
0:39:03,-100
0:39:03,-100
0:39:03,-101
39:03.1,-102
39:03.1,-100
39:03.1,-102
39:03.1,-105
39:03.1,-109
39:03.2,-112
39:03.2,-117
39:03.2,-121
39:03.3,-124
39:03.3,-125
39:03.3,-123
39:03.3,-120
39:03.3,-117
39:03.4,-115
39:03.4,-115
39:03.4,-117
39:03.4,-115
39:03.4,-114
39:03.4,-113
39:03.4,-110
39:03.5,-108
39:03.5,-107
39:03.5,-107
39:03.6,-106
39:03.6,-107
39:03.6,-105
39:03.6,-103
39:03.6,-101
39:03.6,-99
39:03.6,-97
39:03.7,-98
39:03.7,-96
39:03.7,-96
39:03.8,-96
39:03.8,-96
39:03.8,-95
39:03.8,-95
39:03.8,-94
39:03.8,-98
39:03.8,-101
39:03.9,-107
39:03.9,-114
39:03.9,-121
39:03.9,-126
0:39:04,-131
0:39:04,-134
0:39:04,-133
0:39:04,-133
0:39:04,-131
0:39:04,-129
39:04.1,-127
39:04.1,-127
39:04.1,-125
39:04.1,-123
39:04.1,-120
39:04.2,-118
39:04.2,-116
39:04.2,-116
39:04.2,-112
39:04.2,-109
39:04.3,-106
