Time,Pleth
03:15.8,-89
03:15.8,-78
03:15.9,-67
03:15.9,-63
03:15.9,-66
03:15.9,-75
03:16.0,-85
03:16.0,-92
03:16.0,-98
03:16.0,-97
03:16.0,-92
03:16.1,-86
03:16.1,-80
03:16.1,-72
03:16.1,-68
03:16.2,-63
03:16.2,-61
03:16.2,-59
03:16.2,-58
03:16.2,-59
03:16.2,-60
03:16.3,-61
03:16.3,-62
03:16.3,-62
03:16.3,-63
03:16.4,-65
03:16.4,-90
03:16.4,-158
03:16.4,-225
03:16.4,-260
03:16.4,-272
03:16.4,-265
03:16.5,-247
03:16.5,-221
03:16.5,-194
03:16.5,-169
03:16.6,-147
03:16.6,-129
03:16.6,-115
03:16.6,-101
03:16.6,-88
03:16.7,-75
03:16.7,-68
03:16.7,-68
03:16.7,-73
03:16.7,-81
03:16.8,-89
03:16.8,-94
03:16.8,-97
03:16.8,-95
03:16.8,-90
03:16.9,-84
03:16.9,-76
03:16.9,-70
03:16.9,-66
03:16.9,-61
03:17.0,-59
03:17.0,-56
03:17.0,-54
03:17.0,-55
03:17.0,-55
03:17.0,-55
03:17.1,-56
03:17.1,-57
03:17.1,-58
03:17.1,-60
03:17.1,-70
03:17.2,-121
03:17.2,-196
03:17.2,-248
03:17.2,-272
03:17.3,-276
03:17.3,-264
03:17.3,-241
03:17.3,-214
03:17.3,-186
03:17.3,-161
03:17.4,-140
03:17.4,-122
03:17.4,-107
03:17.4,-94
03:17.4,-81
03:17.5,-72
03:17.5,-66
03:17.5,-66
03:17.5,-72
03:17.5,-79
03:17.6,-85
03:17.6,-88
03:17.6,-87
03:17.6,-85
03:17.6,-81
03:17.7,-76
03:17.7,-69
03:17.7,-63
03:17.7,-60
03:17.8,-57
03:17.8,-55
03:17.8,-52
03:17.8,-51
03:17.8,-51
03:17.8,-51
03:17.9,-53
03:17.9,-55
03:17.9,-56
03:17.9,-56
03:18.0,-58
03:18.0,-59
03:18.0,-77
03:18.0,-142
03:18.0,-215
03:18.0,-258
03:18.1,-274
03:18.1,-270
03:18.1,-252
03:18.1,-229
03:18.2,-199
03:18.2,-170
03:18.2,-145
03:18.2,-124
03:18.2,-108
03:18.2,-92
03:18.3,-80
03:18.3,-69
03:18.3,-61
03:18.3,-60
03:18.4,-67
03:18.4,-76
03:18.4,-86
03:18.4,-91
03:18.4,-94
03:18.4,-91
03:18.5,-86
03:18.5,-79
03:18.5,-72
03:18.5,-65
03:18.6,-59
03:18.6,-56
03:18.6,-52
03:18.6,-50
03:18.6,-50
03:18.7,-50
03:18.7,-52
03:18.7,-54
03:18.7,-57
03:18.7,-58
03:18.7,-61
03:18.8,-69
03:18.8,-114
03:18.8,-191
03:18.8,-246
03:18.9,-273
03:18.9,-276
03:18.9,-265
03:18.9,-241
03:18.9,-211
03:18.9,-182
03:19.0,-155
03:19.0,-132
03:19.0,-116
03:19.0,-100
03:19.1,-85
03:19.1,-71
03:19.1,-61
03:19.1,-58
03:19.1,-63
03:19.2,-73
03:19.2,-82
03:19.2,-89
03:19.2,-92
03:19.2,-92
03:19.2,-88
03:19.3,-81
03:19.3,-73
03:19.3,-68
03:19.3,-62
03:19.4,-59
03:19.4,-55
03:19.4,-52
03:19.4,-51
03:19.4,-49
03:19.4,-49
03:19.5,-48
03:19.5,-50
03:19.5,-53
03:19.5,-72
03:19.6,-133
03:19.6,-205
03:19.6,-252
03:19.6,-273
03:19.6,-272
03:19.7,-259
03:19.7,-235
03:19.7,-209
03:19.7,-182
03:19.7,-158
03:19.7,-137
03:19.8,-123
03:19.8,-109
03:19.8,-96
03:19.8,-85
03:19.9,-78
03:19.9,-76
03:19.9,-81
03:19.9,-89
03:19.9,-98
03:19.9,-104
03:20.0,-106
03:20.0,-103
03:20.0,-97
03:20.0,-89
03:20.0,-81
03:20.1,-73
03:20.1,-66
03:20.1,-60
03:20.1,-55
03:20.1,-53
03:20.2,-52
03:20.2,-52
03:20.2,-53
03:20.2,-53
03:20.2,-53
03:20.3,-69
03:20.3,-125
03:20.3,-194
03:20.3,-237
03:20.3,-256
03:20.3,-255
03:20.4,-241
03:20.4,-219
03:20.4,-194
03:20.4,-170
03:20.4,-147
03:20.5,-129
03:20.5,-115
03:20.5,-102
03:20.6,-90
03:20.6,-79
03:20.6,-70
03:20.6,-69
03:20.6,-74
03:20.6,-82
03:20.6,-89
03:20.7,-93
03:20.7,-94
03:20.7,-95
03:20.7,-93
03:20.8,-89
03:20.8,-84
03:20.8,-79
03:20.8,-75
03:20.8,-74
03:20.8,-73
03:20.9,-73
03:20.9,-74
03:20.9,-75
03:21.0,-75
03:21.0,-73
03:21.0,-70
03:21.0,-68
03:21.0,-75
03:21.0,-119
03:21.0,-184
03:21.1,-230
03:21.1,-251
03:21.1,-257
03:21.1,-248
03:21.2,-229
03:21.2,-207
03:21.2,-182
03:21.2,-161
03:21.2,-147
03:21.3,-134
03:21.3,-124
03:21.3,-114
03:21.3,-104
03:21.3,-98
03:21.4,-97
03:21.4,-102
03:21.4,-107
03:21.4,-111
03:21.5,-114
03:21.5,-117
03:21.5,-116
03:21.5,-115
03:21.5,-113
03:21.5,-112
03:21.5,-110
03:21.6,-109
03:21.6,-109
03:21.6,-108
03:21.6,-108
03:21.7,-108
03:21.7,-107
03:21.7,-106
03:21.7,-104
03:21.7,-102
03:21.7,-102
03:21.8,-101
03:21.8,-99
03:21.8,-106
03:21.8,-133
03:21.9,-170
03:21.9,-201
03:21.9,-220
03:21.9,-229
03:21.9,-228
03:21.9,-218
03:22.0,-208
03:22.0,-199
03:22.0,-191
03:22.0,-185
03:22.0,-178
03:22.1,-171
03:22.1,-164
03:22.1,-156
03:22.1,-149
03:22.2,-148
03:22.2,-148
03:22.2,-147
03:22.2,-144
03:22.3,-146
03:22.3,-146
03:22.3,-147
03:22.3,-145
03:22.3,-141
03:22.3,-132
03:22.4,-123
03:22.4,-117
03:22.4,-112
03:22.4,-109
03:22.5,-107
03:22.5,-105
03:22.5,-102
03:22.5,-100
03:22.5,-98
03:22.6,-99
03:22.6,-102
03:22.6,-105
03:22.6,-110
03:22.6,-128
03:22.6,-159
03:22.7,-196
03:22.7,-229
03:22.7,-252
03:22.7,-264
03:22.7,-266
03:22.7,-260
03:22.8,-251
03:22.8,-242
03:22.8,-231
03:22.8,-220
03:22.9,-206
03:22.9,-192
03:22.9,-178
03:22.9,-164
03:23.0,-155
03:23.0,-149
03:23.0,-145
03:23.0,-142
03:23.0,-141
03:23.1,-142
03:23.1,-140
03:23.1,-135
03:23.1,-129
03:23.1,-122
03:23.1,-114
03:23.2,-105
03:23.2,-95
03:23.2,-88
03:23.2,-82
03:23.2,-78
03:23.2,-75
03:23.3,-73
03:23.3,-70
03:23.3,-70
03:23.3,-69
03:23.4,-71
03:23.4,-78
03:23.4,-98
03:23.4,-136
03:23.4,-176
03:23.4,-212
03:23.5,-234
03:23.5,-246
03:23.5,-247
03:23.5,-240
03:23.6,-227
03:23.6,-213
03:23.6,-194
03:23.6,-176
03:23.6,-157
03:23.7,-134
03:23.7,-115
03:23.7,-108
03:23.7,-113
03:23.7,-119
03:23.7,-121
03:23.8,-117
03:23.8,-111
03:23.8,-103
03:23.8,-94
03:23.9,-86
03:23.9,-76
03:23.9,-65
03:23.9,-59
03:24.0,-54
03:24.0,-49
03:24.0,-44
03:24.0,-42
03:24.0,-40
03:24.0,-40
03:24.1,-41
03:24.1,-43
03:24.1,-43
03:24.1,-45
03:24.2,-49
03:24.2,-65
03:24.2,-95
03:24.2,-134
03:24.2,-172
03:24.2,-199
03:24.3,-213
03:24.3,-215
03:24.3,-209
03:24.3,-200
03:24.3,-189
03:24.3,-180
03:24.4,-168
03:24.4,-157
03:24.4,-146
03:24.4,-132
03:24.5,-118
03:24.5,-107
03:24.5,-100
03:24.5,-94
03:24.6,-93
03:24.6,-92
03:24.6,-91
03:24.6,-87
03:24.6,-83
03:24.6,-79
03:24.6,-72
03:24.7,-66
03:24.7,-59
03:24.7,-55
03:24.7,-50
03:24.8,-45
03:24.8,-42
03:24.8,-39
03:24.8,-36
03:24.8,-35
03:24.8,-32
03:24.9,-32
03:24.9,-33
03:24.9,-31
03:25.0,-32
03:25.0,-41
03:25.0,-67
03:25.0,-107
03:25.0,-150
03:25.0,-184
03:25.1,-206
03:25.1,-215
03:25.1,-214
03:25.1,-204
03:25.1,-189
03:25.2,-173
03:25.2,-156
03:25.2,-140
03:25.2,-122
03:25.3,-110
03:25.3,-101
03:25.3,-92
03:25.3,-87
03:25.3,-83
03:25.3,-79
03:25.4,-76
03:25.4,-74
03:25.4,-72
03:25.4,-70
03:25.5,-65
03:25.5,-59
03:25.5,-53
03:25.5,-46
03:25.5,-42
03:25.5,-39
03:25.6,-36
03:25.6,-33
03:25.6,-31
03:25.6,-31
03:25.6,-30
03:25.6,-30
03:25.7,-30
03:25.7,-28
03:25.7,-25
03:25.7,-26
03:25.8,-28
03:25.8,-42
03:25.8,-75
03:25.8,-118
03:25.8,-159
03:25.8,-186
03:25.9,-199
03:25.9,-197
03:25.9,-188
03:26.0,-175
03:26.0,-162
03:26.0,-148
03:26.0,-134
03:26.0,-122
03:26.0,-108
03:26.1,-93
03:26.1,-80
03:26.1,-71
03:26.1,-65
03:26.1,-64
03:26.1,-65
03:26.2,-66
03:26.2,-66
03:26.2,-66
03:26.2,-64
03:26.3,-59
03:26.3,-53
03:26.3,-48
03:26.3,-44
03:26.4,-41
03:26.4,-37
03:26.4,-33
03:26.4,-32
03:26.4,-31
03:26.4,-31
03:26.4,-30
03:26.5,-30
03:26.5,-31
03:26.5,-30
03:26.5,-26
03:26.6,-23
03:26.6,-29
03:26.6,-62
03:26.6,-112
03:26.7,-163
03:26.7,-201
03:26.7,-222
03:26.7,-226
03:26.7,-215
03:26.7,-195
03:26.8,-174
03:26.8,-153
03:26.8,-136
03:26.8,-118
03:26.8,-103
03:26.8,-89
03:26.9,-77
03:26.9,-68
03:26.9,-63
03:26.9,-62
03:27.0,-64
03:27.0,-65
03:27.0,-66
03:27.0,-68
03:27.0,-67
03:27.0,-66
03:27.1,-63
03:27.1,-61
03:27.1,-54
03:27.2,-49
03:27.2,-44
03:27.2,-39
03:27.2,-34
03:27.2,-28
03:27.2,-26
03:27.3,-32
03:27.3,-40
03:27.3,-44
03:27.3,-46
03:27.3,-45
03:27.3,-44
03:27.4,-44
03:27.4,-44
03:27.4,-60
03:27.4,-94
03:27.5,-138
03:27.5,-178
03:27.5,-203
03:27.5,-210
03:27.5,-204
03:27.5,-190
03:27.6,-170
03:27.6,-154
03:27.6,-137
03:27.7,-127
03:27.7,-118
03:27.7,-108
03:27.7,-99
03:27.7,-90
03:27.7,-87
03:27.8,-84
03:27.8,-82
03:27.8,-81
03:27.8,-81
03:27.8,-77
03:27.9,-73
03:27.9,-67
03:27.9,-59
03:27.9,-52
03:27.9,-46
03:27.9,-45
03:28.0,-43
03:28.0,-41
03:28.0,-37
03:28.0,-35
03:28.0,-32
03:28.1,-29
03:28.1,-30
03:28.1,-34
03:28.1,-36
03:28.2,-39
03:28.2,-39
03:28.2,-38
03:28.2,-41
03:28.2,-58
03:28.2,-93
03:28.3,-139
03:28.3,-181
03:28.3,-210
03:28.4,-222
03:28.4,-218
03:28.4,-203
03:28.4,-184
03:28.4,-164
03:28.4,-146
03:28.4,-129
03:28.5,-114
03:28.5,-99
03:28.5,-85
03:28.5,-74
03:28.6,-65
03:28.6,-61
03:28.6,-60
03:28.6,-63
03:28.6,-67
03:28.6,-70
03:28.7,-74
03:28.7,-76
03:28.7,-75
03:28.7,-73
03:28.8,-68
03:28.8,-61
03:28.8,-53
03:28.8,-48
03:28.8,-45
03:28.8,-50
03:28.9,-54
03:28.9,-58
03:28.9,-58
03:28.9,-59
03:29.0,-57
03:29.0,-55
03:29.0,-52
03:29.0,-53
03:29.1,-60
03:29.1,-83
03:29.1,-122
03:29.1,-169
03:29.1,-208
03:29.1,-229
03:29.1,-231
03:29.2,-219
03:29.2,-200
03:29.2,-179
03:29.2,-160
03:29.3,-145
03:29.3,-132
03:29.3,-119
03:29.3,-107
03:29.3,-96
03:29.3,-87
03:29.4,-83
03:29.4,-80
03:29.4,-80
03:29.4,-82
03:29.5,-83
03:29.5,-81
03:29.5,-78
03:29.5,-72
03:29.5,-66
03:29.5,-57
03:29.6,-47
03:29.6,-41
03:29.6,-42
03:29.6,-43
03:29.6,-43
03:29.7,-39
03:29.7,-37
03:29.7,-37
03:29.7,-35
03:29.8,-32
03:29.8,-30
03:29.8,-29
03:29.8,-29
03:29.8,-31
03:29.8,-45
03:29.9,-77
03:29.9,-124
03:29.9,-169
03:29.9,-199
03:30.0,-212
03:30.0,-209
03:30.0,-197
03:30.0,-179
03:30.1,-164
03:30.1,-151
03:30.1,-142
03:30.1,-134
03:30.1,-123
03:30.1,-112
03:30.2,-95
03:30.2,-80
03:30.2,-67
03:30.2,-58
03:30.2,-55
03:30.2,-52
03:30.3,-52
03:30.3,-50
03:30.3,-49
03:30.3,-48
03:30.3,-46
03:30.4,-44
03:30.4,-41
03:30.4,-41
03:30.4,-45
03:30.5,-54
03:30.5,-62
03:30.5,-74
03:30.5,-85
03:30.6,-95
03:30.6,-105
03:30.6,-110
03:30.6,-111
03:30.6,-109
03:30.6,-101
03:30.7,-92
03:30.7,-97
03:30.7,-138
03:30.7,-192
03:30.7,-238
03:30.7,-263
03:30.8,-270
03:30.8,-260
03:30.8,-238
03:30.8,-208
03:30.8,-175
03:30.9,-142
03:30.9,-112
03:30.9,-87
03:30.9,-65
03:30.9,-43
03:31.0,-24
03:31.0,-9
03:31.0,-2
03:31.0,-2
03:31.0,-5
03:31.1,-12
03:31.1,-20
03:31.1,-27
03:31.1,-28
03:31.2,-27
03:31.2,-22
03:31.2,-14
03:31.2,-6
03:31.3,2
03:31.3,9
03:31.3,13
03:31.3,16
03:31.3,18
03:31.4,18
03:31.4,17
03:31.4,16
03:31.4,12
03:31.4,8
03:31.4,5
03:31.4,-3
03:31.5,-35
03:31.5,-113
03:31.5,-185
03:31.5,-228
03:31.6,-245
03:31.6,-242
03:31.6,-224
03:31.6,-197
03:31.6,-166
03:31.6,-138
03:31.7,-115
03:31.7,-96
03:31.7,-81
03:31.7,-69
03:31.7,-54
03:31.8,-44
03:31.8,-36
03:31.8,-38
03:31.8,-46
03:31.8,-57
03:31.9,-66
03:31.9,-73
03:31.9,-74
03:31.9,-72
03:32.0,-67
03:32.0,-59
03:32.0,-54
03:32.0,-47
03:32.0,-40
03:32.1,-34
03:32.1,-30
03:32.1,-27
03:32.1,-23
03:32.1,-23
03:32.1,-23
03:32.2,-22
03:32.2,-22
03:32.2,-26
03:32.2,-25
03:32.3,-36
03:32.3,-87
03:32.3,-172
03:32.3,-232
03:32.3,-260
03:32.4,-267
03:32.4,-256
03:32.4,-235
03:32.4,-207
03:32.4,-177
03:32.4,-151
03:32.5,-125
03:32.5,-104
03:32.5,-87
03:32.5,-72
03:32.6,-57
03:32.6,-48
03:32.6,-44
03:32.6,-48
03:32.6,-59
03:32.6,-70
03:32.7,-80
03:32.7,-85
03:32.7,-83
03:32.7,-79
03:32.8,-72
03:32.8,-64
03:32.8,-58
03:32.8,-52
03:32.8,-46
03:32.8,-42
03:32.9,-42
03:32.9,-41
03:32.9,-42
03:32.9,-41
03:33.0,-41
03:33.0,-42
03:33.0,-42
03:33.0,-44
03:33.0,-62
03:33.1,-125
03:33.1,-207
03:33.1,-258
03:33.1,-281
03:33.1,-282
03:33.2,-268
03:33.2,-243
03:33.2,-217
03:33.2,-185
03:33.2,-157
03:33.3,-133
03:33.3,-112
03:33.3,-93
03:33.3,-76
03:33.3,-63
03:33.3,-54
03:33.4,-53
03:33.4,-58
03:33.4,-69
03:33.4,-78
03:33.5,-84
03:33.5,-87
03:33.5,-85
03:33.5,-81
03:33.5,-73
03:33.5,-66
03:33.6,-58
03:33.6,-50
03:33.6,-44
03:33.6,-41
03:33.6,-37
03:33.7,-36
03:33.7,-35
03:33.7,-34
03:33.7,-33
03:33.7,-33
03:33.8,-34
03:33.8,-41
03:33.8,-86
03:33.8,-172
03:33.8,-233
03:33.9,-266
03:33.9,-274
03:33.9,-266
03:33.9,-246
03:34.0,-217
03:34.0,-187
03:34.0,-160
03:34.0,-135
03:34.0,-115
03:34.1,-96
03:34.1,-79
03:34.1,-65
03:34.1,-53
03:34.1,-48
03:34.1,-47
03:34.2,-54
03:34.2,-64
03:34.2,-72
03:34.2,-74
03:34.2,-74
03:34.3,-69
03:34.3,-65
03:34.3,-58
03:34.3,-50
03:34.3,-44
03:34.4,-38
03:34.4,-34
03:34.4,-31
03:34.4,-29
03:34.4,-31
03:34.5,-31
03:34.5,-31
03:34.5,-31
03:34.5,-31
03:34.5,-32
03:34.6,-37
03:34.6,-73
03:34.6,-159
03:34.6,-235
03:34.7,-277
03:34.7,-290
03:34.7,-283
03:34.7,-261
03:34.7,-232
03:34.7,-200
03:34.8,-168
03:34.8,-142
03:34.8,-121
03:34.8,-103
03:34.9,-87
03:34.9,-73
03:34.9,-59
03:34.9,-51
03:34.9,-50
03:34.9,-56
03:35.0,-66
03:35.0,-75
03:35.0,-81
03:35.0,-83
03:35.0,-81
03:35.1,-74
03:35.1,-67
03:35.1,-60
03:35.1,-53
03:35.2,-47
03:35.2,-42
03:35.2,-41
03:35.2,-39
03:35.2,-39
03:35.2,-38
03:35.3,-40
03:35.3,-41
03:35.3,-42
03:35.3,-43
03:35.4,-47
03:35.4,-76
03:35.4,-159
03:35.4,-236
03:35.4,-280
03:35.4,-295
03:35.5,-292
03:35.5,-272
03:35.5,-243
03:35.5,-208
03:35.6,-177
03:35.6,-151
03:35.6,-128
03:35.6,-109
03:35.6,-95
03:35.6,-79
03:35.7,-67
03:35.7,-59
03:35.7,-61
03:35.7,-68
03:35.8,-76
03:35.8,-86
03:35.8,-91
03:35.8,-93
03:35.8,-88
03:35.8,-82
03:35.9,-72
03:35.9,-63
03:35.9,-56
03:35.9,-51
03:36.0,-47
03:36.0,-45
03:36.0,-43
03:36.0,-42
03:36.0,-40
03:36.0,-40
03:36.1,-39
03:36.1,-38
03:36.1,-41
03:36.1,-65
03:36.2,-142
03:36.2,-221
03:36.2,-270
03:36.2,-290
03:36.2,-286
03:36.2,-269
03:36.3,-245
03:36.3,-215
03:36.3,-186
03:36.3,-160
03:36.4,-136
03:36.4,-117
03:36.4,-100
03:36.4,-84
03:36.4,-68
03:36.4,-56
03:36.5,-54
03:36.5,-58
03:36.5,-67
03:36.5,-77
03:36.5,-82
03:36.6,-83
03:36.6,-80
03:36.6,-74
03:36.6,-67
03:36.6,-62
03:36.7,-55
03:36.7,-49
03:36.7,-45
03:36.7,-42
03:36.7,-40
03:36.8,-38
03:36.8,-38
03:36.8,-36
03:36.8,-33
03:36.9,-33
03:36.9,-44
03:36.9,-89
03:36.9,-112
03:36.9,-157
03:36.9,-245
03:37.0,-312
03:37.0,-345
03:37.0,-351
03:37.0,-338
03:37.0,-309
03:37.0,-276
03:37.1,-241
03:37.1,-207
03:37.1,-177
03:37.2,-153
03:37.2,-130
03:37.2,-111
03:37.2,-93
03:37.2,-78
03:37.2,-67
03:37.3,-65
03:37.3,-69
03:37.3,-80
03:37.3,-88
03:37.4,-94
03:37.4,-93
03:37.4,-89
03:37.4,-83
03:37.4,-74
03:37.4,-66
03:37.5,-58
03:37.5,-53
03:37.5,-50
03:37.5,-48
03:37.5,-47
03:37.6,-46
03:37.6,-46
03:37.6,-47
03:37.6,-47
03:37.6,-49
03:37.7,-51
03:37.7,-66
03:37.7,-122
03:37.7,-213
03:37.8,-273
03:37.8,-301
03:37.8,-304
03:37.8,-288
03:37.8,-263
03:37.8,-233
03:37.9,-201
03:37.9,-172
03:37.9,-150
03:37.9,-131
03:37.9,-115
03:38.0,-99
03:38.0,-84
03:38.0,-72
03:38.0,-68
03:38.0,-71
03:38.1,-78
03:38.1,-86
03:38.1,-91
03:38.1,-91
03:38.1,-86
03:38.1,-81
03:38.2,-73
03:38.2,-65
03:38.2,-57
03:38.2,-51
03:38.3,-45
03:38.3,-43
03:38.3,-41
03:38.3,-43
03:38.3,-45
03:38.3,-47
03:38.4,-50
03:38.4,-52
03:38.4,-54
03:38.4,-62
03:38.4,-105
03:38.5,-189
03:38.5,-256
03:38.5,-290
03:38.6,-299
03:38.6,-288
03:38.6,-262
03:38.6,-234
03:38.6,-204
03:38.7,-177
03:38.7,-154
03:38.7,-134
03:38.7,-118
03:38.7,-102
03:38.7,-87
03:38.8,-73
03:38.8,-66
03:38.8,-67
03:38.8,-70
03:38.9,-77
03:38.9,-85
03:38.9,-90
03:38.9,-90
03:38.9,-86
03:38.9,-82
03:39.0,-75
03:39.0,-67
03:39.0,-62
03:39.0,-58
03:39.0,-56
03:39.1,-53
03:39.1,-53
03:39.1,-53
03:39.1,-51
03:39.2,-50
03:39.2,-50
03:39.2,-49
03:39.2,-49
03:39.2,-63
03:39.2,-126
03:39.3,-207
03:39.3,-259
03:39.3,-280
03:39.3,-282
03:39.4,-267
03:39.4,-242
03:39.4,-213
03:39.4,-185
03:39.4,-160
03:39.4,-139
03:39.5,-122
03:39.5,-106
03:39.5,-90
03:39.5,-76
03:39.5,-67
03:39.5,-63
03:39.6,-67
03:39.6,-76
03:39.6,-84
03:39.6,-92
03:39.7,-96
03:39.7,-94
03:39.7,-90
03:39.7,-84
03:39.7,-78
03:39.7,-70
03:39.8,-64
03:39.8,-60
03:39.8,-57
03:39.9,-55
03:39.9,-53
03:39.9,-53
03:39.9,-52
03:39.9,-50
03:39.9,-48
03:39.9,-48
03:40.0,-63
03:40.0,-130
03:40.0,-211
03:40.0,-260
03:40.1,-281
03:40.1,-281
03:40.1,-269
03:40.1,-245
03:40.1,-221
03:40.2,-197
03:40.2,-173
03:40.2,-152
03:40.2,-132
03:40.3,-115
03:40.3,-98
03:40.3,-81
03:40.3,-69
03:40.3,-63
03:40.3,-64
03:40.4,-68
03:40.4,-74
03:40.4,-77
03:40.4,-75
03:40.4,-71
03:40.4,-65
03:40.5,-58
03:40.5,-51
03:40.5,-45
03:40.5,-40
03:40.6,-35
03:40.6,-34
03:40.6,-35
03:40.6,-37
03:40.7,-39
03:40.7,-43
03:40.7,-47
03:40.7,-50
03:40.7,-53
03:40.7,-54
03:40.7,-54
03:40.8,-57
03:40.8,-89
03:40.8,-168
03:40.8,-236
03:40.9,-272
03:40.9,-282
03:40.9,-275
03:40.9,-258
03:40.9,-232
03:40.9,-205
03:41.0,-178
03:41.0,-156
03:41.0,-137
03:41.0,-121
03:41.1,-106
03:41.1,-91
03:41.1,-81
03:41.1,-73
03:41.2,-73
03:41.2,-77
03:41.2,-85
03:41.2,-93
03:41.2,-97
03:41.2,-96
03:41.2,-90
03:41.3,-82
03:41.3,-72
03:41.3,-63
03:41.3,-56
03:41.4,-50
03:41.4,-46
03:41.4,-45
03:41.4,-44
03:41.4,-44
03:41.5,-47
03:41.5,-49
03:41.5,-50
03:41.5,-50
03:41.5,-51
03:41.6,-53
03:41.6,-73
03:41.6,-149
03:41.6,-222
03:41.6,-265
03:41.7,-279
03:41.7,-277
03:41.7,-263
03:41.7,-239
03:41.7,-214
03:41.8,-189
03:41.8,-164
03:41.8,-145
03:41.8,-127
03:41.9,-111
03:41.9,-94
03:41.9,-81
03:41.9,-70
03:41.9,-65
03:41.9,-69
03:42.0,-76
03:42.0,-84
03:42.0,-90
03:42.0,-91
03:42.0,-87
03:42.1,-83
03:42.1,-76
03:42.1,-69
03:42.1,-61
03:42.2,-55
03:42.2,-51
03:42.2,-48
03:42.2,-46
03:42.2,-45
03:42.2,-45
03:42.3,-47
03:42.3,-46
03:42.3,-47
03:42.3,-49
03:42.3,-50
03:42.3,-51
03:42.4,-54
03:42.4,-79
03:42.4,-156
03:42.4,-230
03:42.5,-272
03:42.5,-287
03:42.5,-283
03:42.5,-267
03:42.6,-242
03:42.6,-216
03:42.6,-187
03:42.6,-160
03:42.6,-139
03:42.6,-122
03:42.6,-105
03:42.7,-90
03:42.7,-77
03:42.7,-67
03:42.7,-63
03:42.7,-67
03:42.8,-75
03:42.8,-83
03:42.8,-91
03:42.8,-93
03:42.9,-91
03:42.9,-86
03:42.9,-79
03:42.9,-72
03:42.9,-65
03:43.0,-58
03:43.0,-52
03:43.0,-49
03:43.0,-47
03:43.0,-45
03:43.0,-46
03:43.1,-46
03:43.1,-48
03:43.1,-50
03:43.1,-52
03:43.1,-54
03:43.2,-56
03:43.2,-56
03:43.2,-65
03:43.2,-118
03:43.3,-204
03:43.3,-259
03:43.3,-284
03:43.3,-286
03:43.4,-275
03:43.4,-255
03:43.4,-229
03:43.4,-200
03:43.4,-175
03:43.4,-152
03:43.4,-133
03:43.5,-115
03:43.5,-100
03:43.5,-85
03:43.5,-72
03:43.6,-66
03:43.6,-66
03:43.6,-73
03:43.6,-84
03:43.6,-94
03:43.6,-99
03:43.7,-99
03:43.7,-95
03:43.7,-89
03:43.7,-80
03:43.7,-72
03:43.8,-65
03:43.8,-60
03:43.8,-57
03:43.8,-55
03:43.8,-55
03:43.9,-54
03:43.9,-55
03:43.9,-57
03:44.0,-57
03:44.0,-57
03:44.0,-57
03:44.0,-57
03:44.0,-56
03:44.0,-66
03:44.1,-120
03:44.1,-204
03:44.1,-257
03:44.1,-283
03:44.1,-288
03:44.1,-279
03:44.2,-258
03:44.2,-233
03:44.2,-205
03:44.2,-178
03:44.3,-155
03:44.3,-134
03:44.3,-115
03:44.3,-99
03:44.4,-83
03:44.4,-70
03:44.4,-60
03:44.4,-59
03:44.4,-66
03:44.4,-76
03:44.5,-85
03:44.5,-91
03:44.5,-91
03:44.5,-86
03:44.5,-81
03:44.5,-74
03:44.6,-68
03:44.6,-60
03:44.6,-54
03:44.6,-49
03:44.7,-45
03:44.7,-43
03:44.7,-42
03:44.7,-43
03:44.7,-45
03:44.7,-46
03:44.8,-46
03:44.8,-47
03:44.8,-50
03:44.8,-50
03:44.9,-51
03:44.9,-59
03:44.9,-114
03:44.9,-204
03:44.9,-262
03:44.9,-287
03:45.0,-292
03:45.0,-280
03:45.0,-257
03:45.1,-230
03:45.1,-200
03:45.1,-170
03:45.1,-145
03:45.1,-123
03:45.1,-107
03:45.2,-90
03:45.2,-76
03:45.2,-65
03:45.2,-57
03:45.2,-57
03:45.3,-65
03:45.3,-75
03:45.3,-84
03:45.3,-92
03:45.3,-93
03:45.3,-92
03:45.4,-86
03:45.4,-80
03:45.4,-72
03:45.4,-66
03:45.5,-61
03:45.5,-57
03:45.5,-53
03:45.5,-51
03:45.5,-49
03:45.5,-49
03:45.6,-48
03:45.6,-51
03:45.6,-52
03:45.7,-52
03:45.7,-53
03:45.7,-59
03:45.7,-95
03:45.7,-180
03:45.7,-248
03:45.7,-286
03:45.8,-296
03:45.8,-289
03:45.8,-270
03:45.9,-244
03:45.9,-214
03:45.9,-183
03:45.9,-156
03:45.9,-134
03:46.0,-114
03:46.0,-98
03:46.0,-83
03:46.0,-70
03:46.0,-61
03:46.0,-59
03:46.1,-63
03:46.1,-72
03:46.1,-81
03:46.1,-87
03:46.1,-91
03:46.1,-90
03:46.2,-84
03:46.2,-76
03:46.2,-68
03:46.2,-61
03:46.3,-55
03:46.3,-50
03:46.3,-47
03:46.3,-45
03:46.4,-44
03:46.4,-44
03:46.4,-46
03:46.4,-49
03:46.4,-50
03:46.4,-51
03:46.5,-52
03:46.5,-53
03:46.5,-54
03:46.5,-66
03:46.5,-126
03:46.5,-214
03:46.6,-269
03:46.6,-293
03:46.6,-296
03:46.6,-284
03:46.7,-262
03:46.7,-235
03:46.7,-206
03:46.7,-178
03:46.7,-153
03:46.8,-131
03:46.8,-112
03:46.8,-95
03:46.8,-79
03:46.9,-66
03:46.9,-59
03:46.9,-59
